userid,transaction,region,transaction_date,product_category,sell_amount,status,city,age,subscription,raw_times,email,username,price,storeid,quantity,discount,product_id,priority,base_price
U04225,TXN104225,North,2026-02-11,Electronics,14518.0,Failed,Delhi,54,Free,2026-02-11 03:08:00,user4225@example.com,user4225,2074.0,S052,7,15,P4512,Medium,2440
U04226,TXN104226,South,2025-07-28,Sports,11726.4,Refunded,Mumbai,33,Free,2025-07-28 03:41:00,user4226@example.com,user4226,3908.8,S061,3,20,P6120,Low,4886
U04227,TXN104227,South,2026-01-13,Books,14222.25,Refunded,Pune,64,Free,2026-01-13 03:49:00,user4227@example.com,user4227,1580.25,S014,9,25,P5310,Low,2107
U04228,TXN104228,West,2026-01-26,Grocery,14181.3,Pending,Chennai,63,Basic,2026-01-26 06:22:00,user4228@example.com,user4228,2025.9,S057,7,10,P8599,Medium,2251
U04229,TXN104229,South,2025-07-06,Sports,13460.3,Failed,Kolkata,43,Free,2025-07-06 18:43:00,user4229@example.com,user4229,1922.9,S003,7,30,P1534,High,2747
U04230,TXN104230,West,2025-09-12,Grocery,28063.6,Failed,Jaipur,19,Premium,2025-09-12 12:20:00,user4230@example.com,user4230,3507.95,S013,8,15,P5847,Urgent,4127
U04231,TXN104231,North,2025-04-22,Electronics,20475.0,Refunded,Bengaluru,52,Basic,2025-04-22 22:09:00,user4231@example.com,user4231,2925.0,S088,7,0,P6897,Urgent,2925
U04232,TXN104232,West,2025-05-20,Fashion,11056.0,Completed,Chennai,57,Basic,2025-05-20 12:53:00,user4232@example.com,user4232,1382.0,S004,8,0,P8870,Low,1382
U04233,TXN104233,East,2025-05-20,Electronics,4571.4,Completed,Kolkata,22,Free,2025-05-20 06:10:00,user4233@example.com,user4233,1142.85,S093,4,5,P1100,Urgent,1203
U04234,TXN104234,East,2025-02-02,Grocery,7578.0,Failed,Chennai,25,Free,2025-02-02 13:31:00,user4234@example.com,user4234,3789.0,S072,2,0,P8401,High,3789
U04235,TXN104235,East,2025-02-15,Electronics,2066.4,Failed,Mumbai,35,Free,2025-02-15 07:25:00,user4235@example.com,user4235,2066.4,S015,1,10,P9581,Low,2296
U04236,TXN104236,West,2026-01-02,Home,1720.4,Failed,Jaipur,32,Premium,2026-01-02 11:33:00,user4236@example.com,user4236,215.05,S033,8,15,P9695,Urgent,253
U04237,TXN104237,East,2025-04-20,Fashion,11214.75,Failed,Mumbai,44,Free,2025-04-20 19:39:00,user4237@example.com,user4237,3738.25,S001,3,5,P4973,Low,3935
U04238,TXN104238,North,2025-01-11,Books,216.8,Pending,Bengaluru,36,Basic,2025-01-11 02:03:00,user4238@example.com,user4238,216.8,S089,1,20,P7249,Medium,271
U04239,TXN104239,North,2025-04-19,Electronics,15880.55,Completed,Mumbai,61,Premium,2025-04-19 01:28:00,user4239@example.com,user4239,2268.65,S008,7,15,P2220,Medium,2669
U04240,TXN104240,West,2025-07-31,Sports,11907.0,Failed,Kolkata,56,Premium,2025-07-31 06:57:00,user4240@example.com,user4240,2381.4,S032,5,30,P1651,Medium,3402
U04241,TXN104241,West,2026-02-17,Books,7053.0,Pending,Bengaluru,55,Premium,2026-02-17 21:24:00,user4241@example.com,user4241,2351.0,S100,3,0,P6479,High,2351
U04242,TXN104242,West,2025-02-24,Electronics,915.2,Refunded,Chennai,55,Premium,2025-02-24 17:32:00,user4242@example.com,user4242,457.6,S099,2,20,P5450,Urgent,572
U04243,TXN104243,North,2025-02-03,Fashion,23457.6,Pending,Delhi,65,Free,2025-02-03 07:50:00,user4243@example.com,user4243,2606.4,S014,9,20,P4387,Medium,3258
U04244,TXN104244,North,2025-02-08,Sports,3724.8,Completed,Hyderabad,60,Basic,2025-02-08 10:37:00,user4244@example.com,user4244,1241.6,S082,3,20,P8855,Urgent,1552
U04245,TXN104245,West,2025-11-15,Home,2296.7,Refunded,Jaipur,67,Premium,2025-11-15 06:45:00,user4245@example.com,user4245,328.1,S064,7,15,P3835,Urgent,386
U04246,TXN104246,South,2025-06-26,Books,3227.25,Completed,Kolkata,69,Premium,2025-06-26 14:02:00,user4246@example.com,user4246,3227.25,S097,1,25,P2377,High,4303
U04247,TXN104247,East,2026-03-07,Fashion,7191.5,Refunded,Chennai,53,Basic,2026-03-07 04:09:00,user4247@example.com,user4247,1438.3,S047,5,5,P3357,Urgent,1514
U04248,TXN104248,North,2025-06-13,Home,19516.0,Refunded,Chennai,43,Basic,2025-06-13 06:33:00,user4248@example.com,user4248,4879.0,S068,4,0,P1678,Low,4879
U04249,TXN104249,North,2026-01-23,Books,33816.0,Pending,Kolkata,36,Free,2026-01-23 15:21:00,user4249@example.com,user4249,3381.6,S053,10,20,P1457,Medium,4227
U04250,TXN104250,South,2025-05-24,Home,12941.6,Completed,Jaipur,34,Free,2025-05-24 09:00:00,user4250@example.com,user4250,3235.4,S058,4,30,P4163,Medium,4622
U04251,TXN104251,East,2025-09-15,Electronics,11263.0,Completed,Jaipur,63,Free,2025-09-15 20:29:00,user4251@example.com,user4251,2252.6,S028,5,30,P8340,High,3218
U04252,TXN104252,North,2026-03-06,Sports,1580.8,Completed,Jaipur,36,Basic,2026-03-06 14:04:00,user4252@example.com,user4252,1580.8,S001,1,5,P7422,Low,1664
U04253,TXN104253,North,2026-03-06,Sports,18060.8,Failed,Delhi,38,Basic,2026-03-06 11:32:00,user4253@example.com,user4253,2257.6,S009,8,15,P1443,High,2656
U04254,TXN104254,South,2025-08-24,Home,7578.0,Completed,Bengaluru,66,Basic,2025-08-24 07:07:00,user4254@example.com,user4254,3789.0,S029,2,10,P7672,Low,4210
U04255,TXN104255,North,2025-07-12,Books,559.8,Refunded,Kolkata,34,Premium,2025-07-12 08:43:00,user4255@example.com,user4255,279.9,S068,2,10,P5905,Low,311
U04256,TXN104256,South,2026-02-26,Home,19060.0,Pending,Chennai,21,Basic,2026-02-26 16:20:00,user4256@example.com,user4256,3812.0,S058,5,0,P7244,High,3812
U04257,TXN104257,North,2025-06-16,Books,9373.7,Refunded,Pune,29,Free,2025-06-16 02:54:00,user4257@example.com,user4257,1339.1,S071,7,30,P1865,Medium,1913
U04258,TXN104258,North,2025-05-29,Books,19455.0,Refunded,Delhi,47,Premium,2025-05-29 03:48:00,user4258@example.com,user4258,1945.5,S089,10,25,P1273,Urgent,2594
U04259,TXN104259,East,2025-12-23,Home,6492.3,Completed,Hyderabad,39,Basic,2025-12-23 15:05:00,user4259@example.com,user4259,3246.15,S032,2,15,P5162,High,3819
U04260,TXN104260,South,2025-10-08,Electronics,14714.0,Failed,Jaipur,53,Premium,2025-10-08 18:27:00,user4260@example.com,user4260,2942.8,S012,5,30,P8297,Low,4204
U04261,TXN104261,South,2025-12-16,Home,10746.0,Failed,Hyderabad,62,Free,2025-12-16 18:07:00,user4261@example.com,user4261,3582.0,S053,3,0,P2270,Urgent,3582
U04262,TXN104262,West,2025-12-15,Home,8164.8,Refunded,Kolkata,39,Basic,2025-12-15 01:41:00,user4262@example.com,user4262,1360.8,S040,6,30,P6193,Medium,1944
U04263,TXN104263,North,2025-10-20,Electronics,2138.6,Pending,Pune,68,Premium,2025-10-20 05:08:00,user4263@example.com,user4263,534.65,S026,4,15,P8116,High,629
U04264,TXN104264,East,2025-08-09,Grocery,15652.75,Pending,Kolkata,49,Free,2025-08-09 04:16:00,user4264@example.com,user4264,3130.55,S088,5,15,P4521,High,3683
U04265,TXN104265,North,2025-03-13,Grocery,12729.6,Pending,Bengaluru,39,Basic,2025-03-13 19:20:00,user4265@example.com,user4265,4243.2,S074,3,15,P2993,Medium,4992
U04266,TXN104266,North,2025-07-21,Electronics,4200.0,Refunded,Mumbai,39,Free,2025-07-21 01:30:00,user4266@example.com,user4266,525.0,S057,8,25,P5885,High,700
U04267,TXN104267,South,2025-08-15,Books,39906.0,Refunded,Kolkata,31,Premium,2025-08-15 11:29:00,user4267@example.com,user4267,3990.6,S032,10,10,P5340,Medium,4434
U04268,TXN104268,East,2025-11-26,Fashion,9920.4,Failed,Delhi,35,Free,2025-11-26 11:04:00,user4268@example.com,user4268,1653.4,S005,6,30,P7872,High,2362
U04269,TXN104269,East,2026-04-12,Fashion,3454.4,Completed,Hyderabad,31,Premium,2026-04-12 00:09:00,user4269@example.com,user4269,3454.4,S085,1,15,P5259,High,4064
U04270,TXN104270,West,2025-05-25,Grocery,5841.6,Failed,Mumbai,36,Premium,2025-05-25 19:11:00,user4270@example.com,user4270,973.6,S095,6,20,P4595,Urgent,1217
U04271,TXN104271,North,2026-04-23,Electronics,4534.4,Completed,Delhi,39,Premium,2026-04-23 06:44:00,user4271@example.com,user4271,1133.6,S077,4,20,P4407,Urgent,1417
U04272,TXN104272,North,2025-05-08,Electronics,1756.8,Completed,Kolkata,25,Free,2025-05-08 01:37:00,user4272@example.com,user4272,292.8,S098,6,20,P8672,High,366
U04273,TXN104273,South,2025-05-20,Books,25880.0,Completed,Pune,42,Premium,2025-05-20 19:27:00,user4273@example.com,user4273,3235.0,S051,8,0,P6562,High,3235
U04274,TXN104274,North,2026-03-26,Sports,43956.0,Pending,Kolkata,34,Premium,2026-03-26 07:01:00,user4274@example.com,user4274,4395.6,S079,10,10,P2522,Low,4884
U04275,TXN104275,North,2026-04-04,Sports,9841.05,Pending,Pune,60,Basic,2026-04-04 15:07:00,user4275@example.com,user4275,1093.45,S085,9,5,P6283,High,1151
U04276,TXN104276,North,2025-07-20,Sports,2736.0,Failed,Bengaluru,70,Premium,2025-07-20 23:23:00,user4276@example.com,user4276,342.0,S055,8,10,P5903,Urgent,380
U04277,TXN104277,North,2026-04-21,Home,1698.0,Failed,Mumbai,19,Basic,2026-04-21 16:33:00,user4277@example.com,user4277,566.0,S003,3,0,P4499,High,566
U04278,TXN104278,South,2025-04-11,Sports,4165.0,Refunded,Chennai,18,Basic,2025-04-11 09:10:00,user4278@example.com,user4278,1041.25,S088,4,15,P3098,Medium,1225
U04279,TXN104279,South,2025-08-15,Fashion,957.6,Refunded,Jaipur,18,Free,2025-08-15 02:59:00,user4279@example.com,user4279,478.8,S070,2,10,P7600,Low,532
U04280,TXN104280,East,2025-12-30,Electronics,6606.0,Pending,Hyderabad,36,Basic,2025-12-30 22:51:00,user4280@example.com,user4280,3303.0,S031,2,25,P5944,Low,4404
U04281,TXN104281,West,2025-01-28,Sports,5692.5,Completed,Pune,48,Basic,2025-01-28 04:49:00,user4281@example.com,user4281,948.75,S038,6,25,P4125,Urgent,1265
U04282,TXN104282,East,2025-02-27,Fashion,7267.5,Completed,Pune,32,Free,2025-02-27 12:16:00,user4282@example.com,user4282,1211.25,S041,6,15,P1198,Urgent,1425
U04283,TXN104283,North,2025-05-22,Sports,28449.0,Failed,Kolkata,42,Free,2025-05-22 11:48:00,user4283@example.com,user4283,2844.9,S024,10,10,P8746,High,3161
U04284,TXN104284,North,2025-09-28,Home,19741.0,Failed,Kolkata,51,Basic,2025-09-28 08:51:00,user4284@example.com,user4284,1974.1,S052,10,5,P7757,Medium,2078
U04285,TXN104285,North,2025-05-27,Electronics,4216.0,Refunded,Chennai,60,Free,2025-05-27 10:21:00,user4285@example.com,user4285,421.6,S057,10,15,P4904,Low,496
U04286,TXN104286,North,2025-12-30,Electronics,954.0,Completed,Mumbai,64,Basic,2025-12-30 19:11:00,user4286@example.com,user4286,318.0,S065,3,25,P1068,High,424
U04287,TXN104287,West,2026-03-28,Home,13339.2,Failed,Chennai,50,Free,2026-03-28 04:20:00,user4287@example.com,user4287,2223.2,S032,6,30,P7692,Medium,3176
U04288,TXN104288,East,2025-12-30,Sports,3232.0,Failed,Pune,24,Free,2025-12-30 12:57:00,user4288@example.com,user4288,323.2,S006,10,20,P9833,Low,404
U04289,TXN104289,South,2025-04-08,Home,26220.0,Refunded,Chennai,24,Premium,2025-04-08 21:31:00,user4289@example.com,user4289,4370.0,S061,6,0,P3184,Medium,4370
U04290,TXN104290,South,2026-01-16,Books,42279.75,Failed,Hyderabad,32,Premium,2026-01-16 08:36:00,user4290@example.com,user4290,4697.75,S014,9,5,P7035,Urgent,4945
U04291,TXN104291,North,2026-01-06,Home,7356.0,Failed,Kolkata,64,Free,2026-01-06 04:01:00,user4291@example.com,user4291,2452.0,S078,3,0,P3616,High,2452
U04292,TXN104292,South,2025-04-20,Electronics,6494.85,Refunded,Kolkata,22,Premium,2025-04-20 03:12:00,user4292@example.com,user4292,721.65,S004,9,15,P2648,Low,849
U04293,TXN104293,North,2026-02-05,Grocery,11898.0,Refunded,Pune,67,Free,2026-02-05 01:30:00,user4293@example.com,user4293,1983.0,S072,6,0,P8134,Low,1983
U04294,TXN104294,West,2025-10-29,Sports,1593.0,Refunded,Mumbai,37,Premium,2025-10-29 21:08:00,user4294@example.com,user4294,318.6,S043,5,10,P7661,High,354
U04295,TXN104295,East,2025-02-05,Grocery,20039.6,Failed,Chennai,19,Free,2025-02-05 08:43:00,user4295@example.com,user4295,2504.95,S039,8,15,P3508,High,2947
U04296,TXN104296,West,2025-08-30,Home,37794.8,Refunded,Bengaluru,64,Basic,2025-08-30 01:08:00,user4296@example.com,user4296,4724.35,S013,8,5,P5066,High,4973
U04297,TXN104297,South,2025-10-01,Fashion,24133.2,Refunded,Jaipur,59,Premium,2025-10-01 15:44:00,user4297@example.com,user4297,3447.6,S031,7,15,P3479,Medium,4056
U04298,TXN104298,North,2025-01-19,Books,9973.6,Pending,Kolkata,52,Premium,2025-01-19 14:11:00,user4298@example.com,user4298,1246.7,S100,8,30,P9534,Medium,1781
U04299,TXN104299,North,2025-05-27,Sports,1143.8,Pending,Bengaluru,29,Basic,2025-05-27 20:04:00,user4299@example.com,user4299,1143.8,S017,1,30,P1754,Medium,1634
U04300,TXN104300,West,2025-01-15,Sports,11592.0,Pending,Chennai,33,Free,2025-01-15 20:02:00,user4300@example.com,user4300,1932.0,S068,6,25,P7182,Urgent,2576
U04301,TXN104301,West,2025-02-16,Books,4824.6,Completed,Jaipur,24,Free,2025-02-16 19:58:00,user4301@example.com,user4301,804.1,S013,6,15,P7181,Medium,946
U04302,TXN104302,North,2025-08-30,Books,1011.0,Failed,Mumbai,67,Free,2025-08-30 15:00:00,user4302@example.com,user4302,1011.0,S031,1,0,P4542,Medium,1011
U04303,TXN104303,North,2025-05-11,Sports,16003.8,Pending,Pune,34,Basic,2025-05-11 09:01:00,user4303@example.com,user4303,4000.95,S085,4,15,P6837,High,4707
U04304,TXN104304,South,2025-02-18,Electronics,24675.0,Refunded,Hyderabad,42,Basic,2025-02-18 00:29:00,user4304@example.com,user4304,2467.5,S038,10,30,P8150,Urgent,3525
U04305,TXN104305,West,2025-04-21,Electronics,5738.4,Failed,Bengaluru,51,Premium,2025-04-21 03:26:00,user4305@example.com,user4305,2869.2,S032,2,10,P3316,Urgent,3188
U04306,TXN104306,South,2025-12-05,Home,1830.9,Failed,Hyderabad,37,Free,2025-12-05 04:32:00,user4306@example.com,user4306,915.45,S008,2,15,P6807,Low,1077
U04307,TXN104307,South,2025-10-06,Sports,5613.3,Failed,Hyderabad,44,Premium,2025-10-06 23:16:00,user4307@example.com,user4307,1871.1,S072,3,10,P9232,Medium,2079
U04308,TXN104308,West,2025-02-23,Home,3735.9,Failed,Mumbai,48,Basic,2025-02-23 12:06:00,user4308@example.com,user4308,1245.3,S072,3,30,P6079,High,1779
U04309,TXN104309,West,2025-03-31,Sports,14549.5,Pending,Jaipur,20,Basic,2025-03-31 17:42:00,user4309@example.com,user4309,2909.9,S018,5,30,P5516,High,4157
U04310,TXN104310,South,2025-01-10,Fashion,23990.4,Completed,Jaipur,19,Basic,2025-01-10 05:45:00,user4310@example.com,user4310,3998.4,S094,6,20,P6227,Medium,4998
U04311,TXN104311,East,2025-10-06,Books,28336.0,Failed,Jaipur,41,Premium,2025-10-06 22:35:00,user4311@example.com,user4311,3542.0,S023,8,0,P1802,Urgent,3542
U04312,TXN104312,South,2025-06-10,Fashion,12424.0,Refunded,Delhi,63,Basic,2025-06-10 19:52:00,user4312@example.com,user4312,1553.0,S082,8,0,P6140,Low,1553
U04313,TXN104313,West,2025-06-14,Books,9491.25,Completed,Pune,57,Basic,2025-06-14 05:36:00,user4313@example.com,user4313,1898.25,S028,5,25,P7565,High,2531
U04314,TXN104314,West,2026-04-14,Grocery,29573.5,Failed,Bengaluru,32,Free,2026-04-14 07:22:00,user4314@example.com,user4314,2957.35,S035,10,5,P5050,Low,3113
U04315,TXN104315,South,2025-08-13,Sports,4315.2,Refunded,Delhi,59,Basic,2025-08-13 20:23:00,user4315@example.com,user4315,1438.4,S010,3,20,P4882,Medium,1798
U04316,TXN104316,South,2025-12-06,Grocery,11618.25,Failed,Pune,25,Basic,2025-12-06 21:43:00,user4316@example.com,user4316,1659.75,S006,7,25,P7143,Low,2213
U04317,TXN104317,East,2025-04-04,Sports,5156.6,Refunded,Mumbai,63,Premium,2025-04-04 22:49:00,user4317@example.com,user4317,2578.3,S096,2,5,P6637,Low,2714
U04318,TXN104318,North,2025-09-30,Sports,12440.25,Failed,Bengaluru,46,Free,2025-09-30 01:51:00,user4318@example.com,user4318,2488.05,S073,5,5,P1870,Medium,2619
U04319,TXN104319,East,2025-04-21,Grocery,9464.7,Refunded,Jaipur,32,Free,2025-04-21 15:17:00,user4319@example.com,user4319,3154.9,S063,3,30,P5897,Low,4507
U04320,TXN104320,West,2026-03-31,Home,6826.5,Completed,Mumbai,65,Free,2026-03-31 19:38:00,user4320@example.com,user4320,2275.5,S036,3,25,P4500,High,3034
U04321,TXN104321,West,2025-02-02,Home,307.8,Pending,Jaipur,66,Free,2025-02-02 22:48:00,user4321@example.com,user4321,153.9,S036,2,10,P5249,Urgent,171
U04322,TXN104322,South,2026-03-08,Books,766.65,Completed,Kolkata,37,Basic,2026-03-08 11:33:00,user4322@example.com,user4322,766.65,S063,1,5,P2392,Urgent,807
U04323,TXN104323,North,2025-05-26,Electronics,12295.8,Pending,Bengaluru,32,Basic,2025-05-26 12:22:00,user4323@example.com,user4323,2049.3,S050,6,10,P4232,Low,2277
U04324,TXN104324,East,2025-03-26,Grocery,12905.2,Pending,Chennai,37,Basic,2025-03-26 20:37:00,user4324@example.com,user4324,3226.3,S076,4,30,P7097,Low,4609
U04325,TXN104325,South,2025-05-18,Sports,31283.0,Pending,Hyderabad,51,Basic,2025-05-18 17:30:00,user4325@example.com,user4325,4469.0,S068,7,0,P7256,Urgent,4469
U04326,TXN104326,South,2025-06-06,Fashion,8310.0,Failed,Bengaluru,41,Free,2025-06-06 00:22:00,user4326@example.com,user4326,831.0,S010,10,25,P3819,Urgent,1108
U04327,TXN104327,West,2025-07-28,Fashion,538.2,Refunded,Jaipur,32,Premium,2025-07-28 19:25:00,user4327@example.com,user4327,538.2,S011,1,10,P7614,Medium,598
U04328,TXN104328,East,2025-06-04,Grocery,2445.0,Completed,Bengaluru,28,Free,2025-06-04 22:40:00,user4328@example.com,user4328,244.5,S084,10,25,P8352,Medium,326
U04329,TXN104329,West,2025-06-24,Grocery,16594.55,Pending,Hyderabad,38,Premium,2025-06-24 11:31:00,user4329@example.com,user4329,2370.65,S050,7,15,P8601,Urgent,2789
U04330,TXN104330,West,2025-01-07,Grocery,34486.2,Failed,Hyderabad,47,Premium,2025-01-07 05:55:00,user4330@example.com,user4330,3831.8,S074,9,15,P4895,Low,4508
U04331,TXN104331,West,2025-07-17,Fashion,5125.5,Failed,Chennai,30,Free,2025-07-17 13:17:00,user4331@example.com,user4331,854.25,S095,6,25,P2576,Low,1139
U04332,TXN104332,West,2026-02-14,Books,27333.0,Failed,Mumbai,18,Premium,2026-02-14 05:11:00,user4332@example.com,user4332,3037.0,S054,9,0,P1696,Medium,3037
U04333,TXN104333,East,2026-01-21,Books,4700.8,Failed,Pune,54,Free,2026-01-21 21:12:00,user4333@example.com,user4333,2350.4,S044,2,20,P2708,Low,2938
U04334,TXN104334,South,2025-08-29,Fashion,8535.0,Pending,Bengaluru,36,Premium,2025-08-29 23:54:00,user4334@example.com,user4334,1707.0,S065,5,25,P9447,Low,2276
U04335,TXN104335,East,2026-01-10,Sports,11056.5,Refunded,Mumbai,24,Premium,2026-01-10 02:34:00,user4335@example.com,user4335,2211.3,S066,5,30,P2981,Medium,3159
U04336,TXN104336,North,2026-02-01,Electronics,16695.7,Failed,Hyderabad,62,Basic,2026-02-01 19:41:00,user4336@example.com,user4336,2385.1,S099,7,15,P2874,Low,2806
U04337,TXN104337,North,2025-01-13,Fashion,11466.0,Pending,Jaipur,38,Premium,2025-01-13 22:31:00,user4337@example.com,user4337,2866.5,S087,4,25,P1823,Medium,3822
U04338,TXN104338,South,2025-08-25,Grocery,6549.0,Completed,Bengaluru,62,Free,2025-08-25 06:12:00,user4338@example.com,user4338,1637.25,S062,4,25,P3407,High,2183
U04339,TXN104339,East,2025-04-11,Sports,1558.05,Refunded,Mumbai,27,Free,2025-04-11 03:52:00,user4339@example.com,user4339,1558.05,S030,1,15,P5378,High,1833
U04340,TXN104340,North,2025-11-12,Sports,5924.8,Refunded,Chennai,19,Basic,2025-11-12 19:17:00,user4340@example.com,user4340,740.6,S070,8,30,P2064,Medium,1058
U04341,TXN104341,East,2025-02-06,Sports,17432.0,Refunded,Pune,68,Free,2025-02-06 17:51:00,user4341@example.com,user4341,3486.4,S064,5,20,P6295,Urgent,4358
U04342,TXN104342,South,2025-01-05,Home,6377.0,Failed,Bengaluru,30,Basic,2025-01-05 14:33:00,user4342@example.com,user4342,3188.5,S059,2,30,P4468,Low,4555
U04343,TXN104343,West,2026-02-12,Grocery,14728.0,Pending,Kolkata,50,Premium,2026-02-12 19:48:00,user4343@example.com,user4343,2104.0,S017,7,20,P4929,Low,2630
U04344,TXN104344,North,2025-06-23,Books,13117.2,Failed,Delhi,38,Free,2025-06-23 19:08:00,user4344@example.com,user4344,1639.65,S086,8,15,P2317,Urgent,1929
U04345,TXN104345,East,2025-09-21,Grocery,1811.2,Pending,Bengaluru,21,Basic,2025-09-21 00:17:00,user4345@example.com,user4345,226.4,S033,8,20,P3044,High,283
U04346,TXN104346,West,2025-03-30,Fashion,16027.6,Refunded,Kolkata,20,Free,2025-03-30 19:38:00,user4346@example.com,user4346,2003.45,S039,8,15,P9695,High,2357
U04347,TXN104347,West,2025-04-19,Electronics,12573.4,Refunded,Mumbai,19,Basic,2025-04-19 12:23:00,user4347@example.com,user4347,1796.2,S061,7,30,P2666,Medium,2566
U04348,TXN104348,South,2025-04-08,Fashion,9819.0,Pending,Bengaluru,68,Premium,2025-04-08 15:04:00,user4348@example.com,user4348,1091.0,S061,9,0,P1256,High,1091
U04349,TXN104349,West,2026-01-11,Books,18397.4,Refunded,Kolkata,63,Premium,2026-01-11 09:25:00,user4349@example.com,user4349,2628.2,S072,7,15,P5770,High,3092
U04350,TXN104350,East,2025-08-04,Electronics,5669.6,Failed,Delhi,44,Basic,2025-08-04 19:57:00,user4350@example.com,user4350,1417.4,S005,4,5,P6239,High,1492
U04351,TXN104351,West,2025-10-22,Electronics,3474.0,Failed,Delhi,69,Free,2025-10-22 11:33:00,user4351@example.com,user4351,1158.0,S091,3,0,P3036,Low,1158
U04352,TXN104352,South,2025-12-24,Electronics,19296.0,Failed,Bengaluru,66,Free,2025-12-24 18:57:00,user4352@example.com,user4352,2412.0,S082,8,25,P2775,Low,3216
U04353,TXN104353,South,2025-10-20,Grocery,880.0,Completed,Delhi,57,Basic,2025-10-20 08:44:00,user4353@example.com,user4353,176.0,S041,5,20,P7959,Urgent,220
U04354,TXN104354,West,2026-03-21,Home,4018.8,Failed,Mumbai,51,Free,2026-03-21 14:03:00,user4354@example.com,user4354,4018.8,S090,1,15,P8083,High,4728
U04355,TXN104355,South,2025-02-07,Books,13161.3,Failed,Hyderabad,24,Free,2025-02-07 11:26:00,user4355@example.com,user4355,2193.55,S044,6,5,P7393,High,2309
U04356,TXN104356,North,2026-01-08,Home,5783.4,Pending,Delhi,47,Free,2026-01-08 01:54:00,user4356@example.com,user4356,963.9,S054,6,10,P7431,High,1071
U04357,TXN104357,South,2025-06-23,Fashion,2060.1,Completed,Hyderabad,45,Basic,2025-06-23 04:06:00,user4357@example.com,user4357,294.3,S071,7,10,P5707,Low,327
U04358,TXN104358,South,2026-01-25,Sports,1812.0,Failed,Kolkata,54,Basic,2026-01-25 07:55:00,user4358@example.com,user4358,453.0,S045,4,0,P7126,Medium,453
