userid,transaction,region,transaction_date,product_category,total_amount,status,city,age,subscription,raw_times,email,username,price,storeid,quantity,discount,product_id,priority,base_price,final_price
U04021,TXN104021,West,2025-10-03,Grocery,9417.0,Refunded,Pune,49,Premium,2025-10-03 12:26:00,user4021@example.com,user4021,2354.25,S090,4,25,P5381,Medium,3139.0,3704.02
U04022,TXN104022,East,2026-04-29,Sports,32094.8,Failed,Jaipur,47,Free,2026-04-29 21:30:00,user4022@example.com,user4022,4011.85,S048,8,5,P1572,Urgent,4223.0,4983.14
U04023,TXN104023,East,2026-02-26,Grocery,15220.8,Completed,Pune,70,Premium,2026-02-26 07:06:00,user4023@example.com,user4023,2174.4,S037,7,20,P6613,Low,2718.0,3207.24
U04024,TXN104024,West,2026-02-16,Fashion,7616.7,Pending,Hyderabad,42,Basic,2026-02-16 08:13:00,user4024@example.com,user4024,2538.9,S088,3,10,P1755,High,2821.0,3328.78
U04025,TXN104025,West,2025-06-15,Books,9580.0,Refunded,Hyderabad,46,Premium,2025-06-15 18:53:00,user4025@example.com,user4025,1916.0,S068,5,20,P2569,Low,2395.0,2826.1
U04026,TXN104026,West,2025-03-05,Fashion,2016.7,Refunded,Jaipur,38,Free,2025-03-05 13:32:00,user4026@example.com,user4026,2016.7,S080,1,30,P5042,Urgent,2881.0,3399.58
U04027,TXN104027,West,2025-12-10,Sports,8534.4,Completed,Bengaluru,38,Premium,2025-12-10 20:17:00,user4027@example.com,user4027,2844.8,S069,3,30,P6057,Urgent,4064.0,4795.52
U04028,TXN104028,North,2025-07-25,Home,38256.5,Refunded,Chennai,43,Free,2025-07-25 15:23:00,user4028@example.com,user4028,3825.65,S016,10,5,P3494,Medium,4027.0,4751.86
U04029,TXN104029,West,2025-03-29,Grocery,14184.45,Refunded,Bengaluru,52,Basic,2025-03-29 16:33:00,user4029@example.com,user4029,4728.15,S070,3,5,P4229,Urgent,4977.0,5872.86
U04030,TXN104030,South,2026-03-28,Electronics,5086.8,Pending,Kolkata,65,Basic,2026-03-28 13:49:00,user4030@example.com,user4030,2543.4,S093,2,10,P4112,Medium,2826.0,3334.68
U04031,TXN104031,North,2026-01-13,Fashion,5808.3,Pending,Mumbai,24,Free,2026-01-13 16:08:00,user4031@example.com,user4031,2904.15,S003,2,5,P6967,High,3057.0,3607.26
U04032,TXN104032,North,2026-02-14,Electronics,13608.0,Refunded,Hyderabad,47,Basic,2026-02-14 21:23:00,user4032@example.com,user4032,1944.0,S090,7,10,P3030,High,2160.0,2548.8
U04033,TXN104033,West,2026-02-06,Electronics,3152.7,Failed,Bengaluru,55,Basic,2026-02-06 05:55:00,user4033@example.com,user4033,3152.7,S005,1,10,P4301,Low,3503.0,4133.54
U04034,TXN104034,South,2025-09-09,Home,675.2,Failed,Delhi,69,Basic,2025-09-09 05:37:00,user4034@example.com,user4034,675.2,S017,1,20,P7899,Low,844.0,995.92
U04035,TXN104035,South,2025-10-11,Books,1748.8,Failed,Pune,34,Basic,2025-10-11 10:56:00,user4035@example.com,user4035,874.4,S057,2,20,P7221,Medium,1093.0,1289.74
U04036,TXN104036,West,2026-01-01,Home,12782.4,Pending,Pune,35,Premium,2026-01-01 20:33:00,user4036@example.com,user4036,2130.4,S005,6,20,P2837,Medium,2663.0,3142.34
U04037,TXN104037,East,2025-10-17,Sports,16667.0,Completed,Hyderabad,63,Basic,2025-10-17 19:16:00,user4037@example.com,user4037,3333.4,S030,5,30,P3115,Urgent,4762.0,5619.16
U04038,TXN104038,West,2026-03-11,Fashion,7733.3,Pending,Chennai,64,Free,2026-03-11 17:12:00,user4038@example.com,user4038,3866.65,S058,2,15,P4281,High,4549.0,5367.82
U04039,TXN104039,South,2025-03-27,Sports,7004.0,Failed,Chennai,52,Free,2025-03-27 09:24:00,user4039@example.com,user4039,1400.8,S010,5,15,P7522,Medium,1648.0,1944.64
U04040,TXN104040,South,2025-01-23,Fashion,12608.4,Refunded,Delhi,37,Basic,2025-01-23 07:03:00,user4040@example.com,user4040,1576.05,S015,8,5,P4903,Urgent,1659.0,1957.62
U04041,TXN104041,South,2025-09-02,Books,3160.5,Pending,Pune,69,Basic,2025-09-02 12:26:00,user4041@example.com,user4041,3160.5,S037,1,25,P6348,Medium,4214.0,4972.52
U04042,TXN104042,North,2026-04-02,Home,721.0,Completed,Jaipur,32,Premium,2026-04-02 09:42:00,user4042@example.com,user4042,103.0,S087,7,0,P9574,Medium,103.0,121.54
U04043,TXN104043,North,2026-05-01,Home,4230.45,Completed,Jaipur,37,Basic,2026-05-01 13:32:00,user4043@example.com,user4043,4230.45,S078,1,15,P6654,Medium,4977.0,5872.86
U04044,TXN104044,West,2025-03-15,Home,8090.0,Pending,Pune,54,Free,2025-03-15 07:54:00,user4044@example.com,user4044,4045.0,S003,2,0,P9851,Medium,4045.0,4773.1
U04045,TXN104045,South,2025-01-04,Home,4021.2,Refunded,Kolkata,68,Basic,2025-01-04 03:00:00,user4045@example.com,user4045,2010.6,S090,2,10,P9502,High,2234.0,2636.12
U04046,TXN104046,South,2025-03-19,Grocery,480.0,Failed,Pune,55,Premium,2025-03-19 15:02:00,user4046@example.com,user4046,96.0,S061,5,20,P2660,High,120.0,141.6
U04047,TXN104047,North,2025-09-15,Grocery,27445.5,Failed,Delhi,20,Basic,2025-09-15 06:37:00,user4047@example.com,user4047,3049.5,S012,9,5,P9895,High,3210.0,3787.8
U04048,TXN104048,East,2025-07-26,Home,1306.8,Failed,Hyderabad,28,Free,2025-07-26 20:23:00,user4048@example.com,user4048,653.4,S061,2,10,P8801,Medium,726.0,856.68
U04049,TXN104049,East,2025-11-24,Books,2677.5,Failed,Bengaluru,69,Basic,2025-11-24 11:26:00,user4049@example.com,user4049,892.5,S046,3,30,P7179,High,1275.0,1504.5
U04050,TXN104050,South,2025-03-30,Electronics,3170.5,Completed,Kolkata,20,Premium,2025-03-30 07:25:00,user4050@example.com,user4050,1585.25,S010,2,15,P8802,High,1865.0,2200.7
U04051,TXN104051,South,2025-08-07,Fashion,2408.8,Completed,Kolkata,42,Premium,2025-08-07 09:39:00,user4051@example.com,user4051,2408.8,S088,1,20,P5131,Low,3011.0,3552.98
U04052,TXN104052,South,2025-05-04,Electronics,14842.8,Failed,Delhi,39,Free,2025-05-04 20:26:00,user4052@example.com,user4052,1855.35,S069,8,5,P5537,Urgent,1953.0,2304.54
U04053,TXN104053,North,2025-01-16,Electronics,825.0,Refunded,Chennai,19,Free,2025-01-16 13:15:00,user4053@example.com,user4053,82.5,S097,10,25,P3909,Low,110.0,129.8
U04054,TXN104054,West,2025-09-21,Sports,3223.8,Pending,Pune,50,Free,2025-09-21 07:50:00,user4054@example.com,user4054,1611.9,S037,2,10,P5564,Low,1791.0,2113.38
U04055,TXN104055,West,2026-01-09,Sports,4238.0,Pending,Jaipur,65,Premium,2026-01-09 17:44:00,user4055@example.com,user4055,2119.0,S011,2,0,P9336,High,2119.0,2500.42
U04056,TXN104056,West,2025-01-19,Electronics,10872.0,Pending,Kolkata,27,Free,2025-01-19 11:58:00,user4056@example.com,user4056,1208.0,S050,9,0,P4520,Medium,1208.0,1425.44
U04057,TXN104057,West,2026-02-19,Fashion,6045.75,Pending,Hyderabad,67,Free,2026-02-19 05:51:00,user4057@example.com,user4057,2015.25,S008,3,25,P1659,Urgent,2687.0,3170.66
U04058,TXN104058,South,2025-02-23,Books,11078.4,Refunded,Kolkata,33,Basic,2025-02-23 18:38:00,user4058@example.com,user4058,3692.8,S013,3,20,P1722,Low,4616.0,5446.88
U04059,TXN104059,West,2026-04-08,Books,1038.8,Refunded,Jaipur,54,Free,2026-04-08 01:14:00,user4059@example.com,user4059,148.4,S099,7,30,P5223,Medium,212.0,250.16
U04060,TXN104060,East,2025-07-27,Home,12180.0,Refunded,Bengaluru,60,Premium,2025-07-27 13:57:00,user4060@example.com,user4060,2436.0,S070,5,20,P1946,Low,3045.0,3593.1
U04061,TXN104061,East,2025-05-20,Home,3105.6,Failed,Jaipur,58,Free,2025-05-20 05:14:00,user4061@example.com,user4061,517.6,S010,6,20,P1348,High,647.0,763.46
U04062,TXN104062,South,2025-11-26,Home,30457.5,Failed,Chennai,60,Premium,2025-11-26 04:58:00,user4062@example.com,user4062,3045.75,S095,10,25,P8612,Urgent,4061.0,4791.98
U04063,TXN104063,North,2026-03-24,Grocery,24538.5,Refunded,Mumbai,22,Premium,2026-03-24 17:17:00,user4063@example.com,user4063,2726.5,S052,9,30,P1033,Low,3895.0,4596.1
U04064,TXN104064,West,2025-09-26,Books,20054.5,Pending,Bengaluru,25,Basic,2025-09-26 12:00:00,user4064@example.com,user4064,2005.45,S068,10,5,P9167,Medium,2111.0,2490.98
U04065,TXN104065,East,2025-12-03,Sports,10809.75,Completed,Chennai,51,Free,2025-12-03 13:35:00,user4065@example.com,user4065,1544.25,S069,7,25,P9308,Urgent,2059.0,2429.62
U04066,TXN104066,South,2025-12-06,Fashion,8208.45,Completed,Mumbai,39,Free,2025-12-06 17:14:00,user4066@example.com,user4066,912.05,S098,9,15,P5254,Medium,1073.0,1266.14
U04067,TXN104067,East,2025-06-11,Sports,29162.0,Completed,Jaipur,63,Basic,2025-06-11 20:01:00,user4067@example.com,user4067,2916.2,S086,10,30,P8252,High,4166.0,4915.88
U04068,TXN104068,West,2025-04-27,Sports,15817.2,Completed,Mumbai,37,Basic,2025-04-27 22:05:00,user4068@example.com,user4068,2636.2,S089,6,30,P7793,Urgent,3766.0,4443.88
U04069,TXN104069,West,2025-02-08,Books,4209.3,Completed,Mumbai,47,Free,2025-02-08 09:37:00,user4069@example.com,user4069,4209.3,S052,1,10,P1215,High,4677.0,5518.86
U04070,TXN104070,East,2025-07-07,Electronics,1654.8,Pending,Kolkata,53,Basic,2025-07-07 15:31:00,user4070@example.com,user4070,551.6,S027,3,30,P4730,Low,788.0,929.84
U04071,TXN104071,West,2026-03-29,Home,16279.2,Pending,Hyderabad,42,Free,2026-03-29 04:38:00,user4071@example.com,user4071,1808.8,S024,9,30,P1335,Medium,2584.0,3049.12
U04072,TXN104072,East,2025-02-05,Home,18207.0,Pending,Jaipur,61,Basic,2025-02-05 19:07:00,user4072@example.com,user4072,3034.5,S004,6,25,P2993,Low,4046.0,4774.28
U04073,TXN104073,North,2025-01-19,Home,29953.0,Completed,Bengaluru,34,Basic,2025-01-19 14:00:00,user4073@example.com,user4073,4279.0,S051,7,0,P3820,Urgent,4279.0,5049.22
U04074,TXN104074,South,2025-01-29,Books,12045.0,Completed,Bengaluru,68,Free,2025-01-29 05:02:00,user4074@example.com,user4074,4015.0,S002,3,0,P5633,Medium,4015.0,4737.7
U04075,TXN104075,South,2026-04-01,Home,5293.4,Failed,Mumbai,37,Premium,2026-04-01 00:43:00,user4075@example.com,user4075,756.2,S057,7,5,P6039,High,796.0,939.28
U04076,TXN104076,East,2025-04-06,Grocery,2428.2,Pending,Mumbai,68,Premium,2025-04-06 18:41:00,user4076@example.com,user4076,2428.2,S073,1,10,P7638,Low,2698.0,3183.64
U04077,TXN104077,West,2025-10-13,Sports,23257.5,Completed,Jaipur,28,Premium,2025-10-13 21:27:00,user4077@example.com,user4077,2325.75,S085,10,25,P7455,Urgent,3101.0,3659.18
U04078,TXN104078,South,2025-09-09,Electronics,733.5,Pending,Bengaluru,59,Premium,2025-09-09 12:11:00,user4078@example.com,user4078,146.7,S060,5,10,P2070,Urgent,163.0,192.34
U04079,TXN104079,West,2025-06-15,Home,8409.6,Pending,Pune,23,Basic,2025-06-15 18:32:00,user4079@example.com,user4079,1051.2,S056,8,20,P1021,Urgent,1314.0,1550.52
U04080,TXN104080,South,2026-03-21,Sports,2772.9,Failed,Kolkata,24,Basic,2026-03-21 12:34:00,user4080@example.com,user4080,2772.9,S042,1,10,P8245,Medium,3081.0,3635.58
U04081,TXN104081,East,2025-03-07,Books,5875.2,Completed,Pune,47,Basic,2025-03-07 03:54:00,user4081@example.com,user4081,734.4,S097,8,10,P8758,Low,816.0,962.88
U04082,TXN104082,East,2025-07-24,Books,5377.0,Refunded,Hyderabad,20,Basic,2025-07-24 16:57:00,user4082@example.com,user4082,1344.25,S006,4,5,P7071,High,1415.0,1669.7
U04083,TXN104083,South,2025-07-06,Home,17405.0,Failed,Chennai,29,Basic,2025-07-06 16:54:00,user4083@example.com,user4083,3481.0,S069,5,0,P2572,High,3481.0,4107.58
U04084,TXN104084,West,2026-04-17,Books,16601.2,Completed,Bengaluru,67,Basic,2026-04-17 08:24:00,user4084@example.com,user4084,2371.6,S099,7,30,P2761,Medium,3388.0,3997.84
U04085,TXN104085,South,2025-05-26,Fashion,875.0,Completed,Hyderabad,31,Basic,2025-05-26 12:08:00,user4085@example.com,user4085,875.0,S074,1,0,P3603,Low,875.0,1032.5
U04086,TXN104086,South,2025-08-23,Books,1134.0,Refunded,Hyderabad,64,Free,2025-08-23 06:55:00,user4086@example.com,user4086,141.75,S036,8,25,P1325,Urgent,189.0,223.02
U04087,TXN104087,North,2025-01-20,Home,6694.6,Pending,Kolkata,54,Free,2025-01-20 19:22:00,user4087@example.com,user4087,1673.65,S072,4,15,P4005,Low,1969.0,2323.42
U04088,TXN104088,East,2026-04-10,Books,4182.0,Refunded,Mumbai,68,Premium,2026-04-10 02:51:00,user4088@example.com,user4088,697.0,S098,6,0,P8722,Medium,697.0,822.46
U04089,TXN104089,South,2025-02-19,Home,9131.4,Failed,Delhi,69,Basic,2025-02-19 13:40:00,user4089@example.com,user4089,2282.85,S089,4,5,P3781,Urgent,2403.0,2835.54
U04090,TXN104090,North,2025-08-06,Grocery,4159.0,Failed,Mumbai,55,Basic,2025-08-06 10:40:00,user4090@example.com,user4090,4159.0,S007,1,0,P8776,Urgent,4159.0,4907.62
U04091,TXN104091,East,2025-12-13,Fashion,26195.4,Refunded,Bengaluru,33,Premium,2025-12-13 07:49:00,user4091@example.com,user4091,2910.6,S011,9,30,P1681,Medium,4158.0,4906.44
U04092,TXN104092,North,2025-11-12,Grocery,3924.0,Failed,Chennai,28,Free,2025-11-12 10:08:00,user4092@example.com,user4092,3924.0,S083,1,10,P4025,Low,4360.0,5144.8
U04093,TXN104093,South,2026-01-16,Fashion,22134.0,Pending,Delhi,27,Basic,2026-01-16 23:18:00,user4093@example.com,user4093,3162.0,S092,7,25,P7113,High,4216.0,4974.88
U04094,TXN104094,East,2025-07-21,Books,18659.2,Failed,Chennai,45,Premium,2025-07-21 06:55:00,user4094@example.com,user4094,2665.6,S052,7,20,P2502,Medium,3332.0,3931.76
U04095,TXN104095,East,2026-03-16,Grocery,8060.0,Pending,Delhi,69,Premium,2026-03-16 03:59:00,user4095@example.com,user4095,1612.0,S064,5,20,P1315,Urgent,2015.0,2377.7
U04096,TXN104096,East,2026-02-22,Electronics,25404.8,Refunded,Pune,38,Free,2026-02-22 05:11:00,user4096@example.com,user4096,3175.6,S041,8,15,P2850,High,3736.0,4408.48
U04097,TXN104097,West,2025-12-19,Electronics,3321.0,Completed,Delhi,28,Basic,2025-12-19 20:29:00,user4097@example.com,user4097,830.25,S024,4,25,P1691,Low,1107.0,1306.26
U04098,TXN104098,South,2025-05-02,Home,2050.2,Refunded,Pune,19,Basic,2025-05-02 19:40:00,user4098@example.com,user4098,227.8,S067,9,15,P6257,High,268.0,316.24
U04099,TXN104099,West,2025-03-10,Home,12033.9,Refunded,Delhi,41,Basic,2025-03-10 01:14:00,user4099@example.com,user4099,4011.3,S060,3,10,P3410,Medium,4457.0,5259.26
U04100,TXN104100,North,2026-04-27,Home,27587.0,Refunded,Kolkata,63,Free,2026-04-27 03:24:00,user4100@example.com,user4100,3941.0,S047,7,0,P5679,Low,3941.0,4650.38
U04101,TXN104101,East,2025-02-19,Home,12869.5,Refunded,Bengaluru,21,Free,2025-02-19 09:40:00,user4101@example.com,user4101,2573.9,S087,5,30,P4390,High,3677.0,4338.86
U04102,TXN104102,East,2025-10-18,Sports,18882.0,Completed,Kolkata,28,Free,2025-10-18 09:30:00,user4102@example.com,user4102,2360.25,S044,8,25,P3275,Medium,3147.0,3713.46
U04103,TXN104103,West,2025-07-01,Fashion,2443.5,Completed,Chennai,25,Premium,2025-07-01 05:01:00,user4103@example.com,user4103,2443.5,S016,1,10,P5329,Low,2715.0,3203.7
U04104,TXN104104,West,2025-05-24,Electronics,25860.0,Pending,Chennai,35,Premium,2025-05-24 19:11:00,user4104@example.com,user4104,2586.0,S067,10,0,P1577,Low,2586.0,3051.48
U04105,TXN104105,North,2025-02-03,Fashion,24624.0,Completed,Chennai,59,Free,2025-02-03 07:15:00,user4105@example.com,user4105,2736.0,S027,9,25,P5043,Low,3648.0,4304.64
U04106,TXN104106,East,2026-05-01,Home,2210.4,Pending,Delhi,45,Free,2026-05-01 00:04:00,user4106@example.com,user4106,245.6,S029,9,20,P7407,High,307.0,362.26
U04107,TXN104107,North,2026-04-09,Sports,6923.25,Completed,Hyderabad,39,Free,2026-04-09 09:15:00,user4107@example.com,user4107,769.25,S083,9,15,P8351,High,905.0,1067.9
U04108,TXN104108,South,2025-04-23,Electronics,8881.2,Completed,Bengaluru,60,Premium,2025-04-23 06:39:00,user4108@example.com,user4108,4440.6,S050,2,10,P7256,High,4934.0,5822.12
U04109,TXN104109,East,2025-12-04,Sports,4524.8,Failed,Jaipur,47,Basic,2025-12-04 15:53:00,user4109@example.com,user4109,565.6,S068,8,20,P4493,Low,707.0,834.26
U04110,TXN104110,North,2025-09-01,Grocery,7783.2,Pending,Bengaluru,66,Free,2025-09-01 09:45:00,user4110@example.com,user4110,972.9,S096,8,10,P3874,Low,1081.0,1275.58
U04111,TXN104111,North,2025-05-20,Electronics,17311.0,Completed,Pune,24,Basic,2025-05-20 03:02:00,user4111@example.com,user4111,2473.0,S029,7,0,P8789,High,2473.0,2918.14
U04112,TXN104112,East,2025-03-27,Sports,1156.5,Failed,Kolkata,70,Premium,2025-03-27 09:06:00,user4112@example.com,user4112,1156.5,S047,1,10,P2873,Medium,1285.0,1516.3
U04113,TXN104113,North,2026-01-31,Home,10509.0,Pending,Delhi,21,Basic,2026-01-31 21:01:00,user4113@example.com,user4113,3503.0,S079,3,0,P8420,Low,3503.0,4133.54
U04114,TXN104114,South,2025-03-11,Books,34299.0,Refunded,Delhi,48,Basic,2025-03-11 20:58:00,user4114@example.com,user4114,3811.0,S098,9,0,P9616,Low,3811.0,4496.98
U04115,TXN104115,West,2025-09-30,Home,943.5,Failed,Chennai,39,Basic,2025-09-30 15:50:00,user4115@example.com,user4115,943.5,S060,1,15,P8570,Low,1110.0,1309.8
U04116,TXN104116,North,2026-01-29,Grocery,9159.75,Failed,Mumbai,65,Free,2026-01-29 19:45:00,user4116@example.com,user4116,3053.25,S045,3,25,P7825,High,4071.0,4803.78
U04117,TXN104117,West,2026-02-05,Books,15310.0,Pending,Kolkata,48,Basic,2026-02-05 07:22:00,user4117@example.com,user4117,3062.0,S038,5,0,P2234,High,3062.0,3613.16
U04118,TXN104118,East,2025-10-06,Home,23202.0,Completed,Pune,42,Premium,2025-10-06 21:26:00,user4118@example.com,user4118,2900.25,S028,8,25,P7575,Medium,3867.0,4563.06
U04119,TXN104119,North,2025-04-12,Electronics,10179.0,Failed,Mumbai,52,Premium,2025-04-12 17:51:00,user4119@example.com,user4119,3393.0,S084,3,10,P1523,Urgent,3770.0,4448.6
U04120,TXN104120,North,2025-04-05,Grocery,12521.0,Pending,Mumbai,22,Basic,2025-04-05 18:12:00,user4120@example.com,user4120,1252.1,S032,10,5,P7493,Low,1318.0,1555.24
U04121,TXN104121,South,2025-09-26,Books,8139.6,Completed,Bengaluru,39,Premium,2025-09-26 21:52:00,user4121@example.com,user4121,1356.6,S043,6,15,P3603,Low,1596.0,1883.28
U04122,TXN104122,South,2025-09-30,Sports,7854.0,Completed,Chennai,38,Basic,2025-09-30 22:24:00,user4122@example.com,user4122,1963.5,S100,4,25,P4003,Medium,2618.0,3089.24
U04123,TXN104123,North,2025-02-12,Home,8557.5,Failed,Jaipur,67,Free,2025-02-12 23:42:00,user4123@example.com,user4123,1711.5,S038,5,25,P2364,Low,2282.0,2692.76
U04124,TXN104124,East,2025-01-11,Sports,5967.0,Pending,Hyderabad,61,Free,2025-01-11 01:09:00,user4124@example.com,user4124,2983.5,S004,2,25,P1415,Urgent,3978.0,4694.04
U04125,TXN104125,South,2025-11-08,Grocery,5936.0,Failed,Jaipur,32,Basic,2025-11-08 10:45:00,user4125@example.com,user4125,1187.2,S053,5,20,P5033,Medium,1484.0,1751.12
U04126,TXN104126,East,2026-01-31,Fashion,5868.0,Failed,Bengaluru,68,Premium,2026-01-31 17:49:00,user4126@example.com,user4126,2934.0,S046,2,25,P3809,Medium,3912.0,4616.16
U04127,TXN104127,North,2025-12-25,Books,32263.0,Failed,Delhi,55,Free,2025-12-25 17:27:00,user4127@example.com,user4127,4609.0,S012,7,0,P1290,Low,4609.0,5438.62
U04128,TXN104128,West,2025-12-04,Sports,3796.2,Refunded,Chennai,24,Premium,2025-12-04 11:21:00,user4128@example.com,user4128,632.7,S016,6,5,P7434,Urgent,666.0,785.88
U04129,TXN104129,North,2025-06-26,Home,13220.2,Pending,Chennai,44,Premium,2025-06-26 09:08:00,user4129@example.com,user4129,3305.05,S057,4,5,P7812,Urgent,3479.0,4105.22
U04130,TXN104130,East,2026-04-27,Grocery,2300.0,Pending,Kolkata,53,Basic,2026-04-27 00:31:00,user4130@example.com,user4130,460.0,S055,5,20,P8964,Urgent,575.0,678.5
U04131,TXN104131,North,2025-04-10,Sports,10850.25,Refunded,Hyderabad,62,Basic,2025-04-10 18:37:00,user4131@example.com,user4131,2170.05,S018,5,15,P4614,Urgent,2553.0,3012.54
U04132,TXN104132,West,2025-05-21,Fashion,5913.6,Failed,Bengaluru,55,Basic,2025-05-21 14:40:00,user4132@example.com,user4132,739.2,S079,8,30,P4281,High,1056.0,1246.08
U04133,TXN104133,West,2025-11-09,Grocery,1933.75,Pending,Bengaluru,29,Premium,2025-11-09 07:45:00,user4133@example.com,user4133,386.75,S037,5,15,P3076,Medium,455.0,536.9
U04134,TXN104134,West,2025-10-26,Books,8852.0,Pending,Chennai,34,Basic,2025-10-26 06:32:00,user4134@example.com,user4134,1770.4,S051,5,20,P9532,Urgent,2213.0,2611.34
U04135,TXN104135,South,2025-06-13,Home,27892.0,Pending,Chennai,43,Free,2025-06-13 23:21:00,user4135@example.com,user4135,2789.2,S070,10,5,P4590,Medium,2936.0,3464.48
U04136,TXN104136,North,2025-06-24,Fashion,7663.6,Completed,Jaipur,41,Basic,2025-06-24 05:36:00,user4136@example.com,user4136,1915.9,S058,4,15,P2083,Urgent,2254.0,2659.72
U04137,TXN104137,South,2025-10-14,Electronics,14064.0,Completed,Kolkata,30,Premium,2025-10-14 15:23:00,user4137@example.com,user4137,2812.8,S062,5,20,P6932,High,3516.0,4148.88
U04138,TXN104138,West,2025-12-17,Electronics,1604.8,Completed,Chennai,20,Free,2025-12-17 10:56:00,user4138@example.com,user4138,401.2,S072,4,15,P5959,Urgent,472.0,556.96
U04139,TXN104139,North,2026-01-16,Grocery,3659.25,Pending,Pune,57,Premium,2026-01-16 15:47:00,user4139@example.com,user4139,1219.75,S076,3,15,P4912,Low,1435.0,1693.3
U04140,TXN104140,West,2025-11-27,Sports,3308.0,Pending,Pune,44,Premium,2025-11-27 14:27:00,user4140@example.com,user4140,3308.0,S091,1,20,P9926,Urgent,4135.0,4879.3
U04141,TXN104141,East,2026-02-21,Grocery,19976.0,Failed,Jaipur,46,Basic,2026-02-21 07:49:00,user4141@example.com,user4141,1997.6,S095,10,20,P8432,Low,2497.0,2946.46
U04142,TXN104142,North,2026-01-16,Electronics,7977.6,Failed,Jaipur,23,Basic,2026-01-16 00:43:00,user4142@example.com,user4142,997.2,S036,8,10,P9709,Medium,1108.0,1307.44
U04143,TXN104143,South,2025-10-31,Books,1022.4,Pending,Hyderabad,66,Basic,2025-10-31 06:06:00,user4143@example.com,user4143,255.6,S033,4,10,P3594,High,284.0,335.12
U04144,TXN104144,West,2025-09-07,Fashion,10858.4,Refunded,Pune,57,Basic,2025-09-07 00:05:00,user4144@example.com,user4144,1357.3,S043,8,30,P2834,Low,1939.0,2288.02
U04145,TXN104145,West,2025-11-21,Books,288.9,Pending,Jaipur,20,Premium,2025-11-21 05:32:00,user4145@example.com,user4145,288.9,S079,1,10,P5373,High,321.0,378.78
U04146,TXN104146,South,2025-01-14,Electronics,4123.0,Refunded,Delhi,61,Basic,2025-01-14 22:42:00,user4146@example.com,user4146,2061.5,S037,2,5,P4874,Low,2170.0,2560.6
U04147,TXN104147,North,2025-04-05,Home,19989.0,Refunded,Hyderabad,62,Basic,2025-04-05 16:56:00,user4147@example.com,user4147,3331.5,S044,6,25,P7555,Medium,4442.0,5241.56
U04148,TXN104148,West,2025-02-01,Grocery,8725.5,Completed,Chennai,59,Premium,2025-02-01 07:30:00,user4148@example.com,user4148,1745.1,S047,5,10,P1833,Urgent,1939.0,2288.02
